,Item_Fat_Content,Item_MRP,Item_Outlet_Sales,Item_Type_Category,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
6452,Low Fat,113.9518,910.8144,FOOD,0.099757833,12.35,1997,OUT046,Tier 1,Small,Supermarket Type1
6453,Low Fat,117.3124,2014.7108,FOOD,0.06595278007399345,16.6,1987,OUT013,Tier 3,High,Supermarket Type1
6454,Regular,231.2984,6024.1584,FOOD,0.09089645199999999,14.35,2004,OUT035,Tier 2,Small,Supermarket Type1
6455,Low Fat,98.1068,1458.102,FOOD,0.022602061,7.075,1999,OUT049,Tier 1,Medium,Supermarket Type1
6456,Low Fat,174.708,2423.512,Drinks,0.044250304000000004,18.25,1997,OUT046,Tier 1,Small,Supermarket Type1
6457,Low Fat,165.1158,1504.0422,FOOD,0.075885921,13.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
6458,Low Fat,85.2224,1278.336,Non-Consumable,0.15317794099999998,7.68,2009,OUT018,Tier 3,Medium,Supermarket Type2
6459,Regular,197.91099999999997,1767.6989999999998,FOOD,0.06595278007399345,19.7,2002,OUT045,Tier 2,Medium,Supermarket Type1
6460,Low Fat,151.9682,1677.1502,Drinks,0.027114238,8.52,2002,OUT045,Tier 2,Medium,Supermarket Type1
6461,Regular,140.2838,280.9676,FOOD,0.049634572,17.75,1998,OUT010,Tier 3,Medium,Grocery Store
6462,Regular,112.2544,3914.9040000000005,FOOD,0.06595278007399345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6463,Regular,180.36599999999999,1258.362,FOOD,0.040587146,5.785,2007,OUT017,Tier 2,Medium,Supermarket Type1
6464,Low Fat,127.8652,2195.8084,Non-Consumable,0.093008616,5.945,2004,OUT035,Tier 2,Small,Supermarket Type1
6465,Regular,154.66299999999998,2659.8709999999996,FOOD,0.17179432,18.25,2007,OUT017,Tier 2,Medium,Supermarket Type1
6466,Low Fat,99.9384,689.7688,FOOD,0.008828341,8.68,1987,OUT013,Tier 3,High,Supermarket Type1
6467,Low Fat,113.38600000000001,2603.278,FOOD,0.033858187000000005,11.65,1997,OUT046,Tier 1,Small,Supermarket Type1
6468,Regular,141.1496,282.2992,FOOD,0.034841089,19.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
6469,Low Fat,192.3162,769.6648,Non-Consumable,0.08425957,16.2,1998,OUT010,Tier 3,Medium,Grocery Store
6470,Regular,195.8426,4152.5946,FOOD,0.083444376,13.0,1987,OUT013,Tier 3,High,Supermarket Type1
6471,Low Fat,256.9672,1534.0032,FOOD,0.030497325,17.75,2002,OUT045,Tier 2,Medium,Supermarket Type1
6472,Low Fat,245.24599999999998,3202.498,FOOD,0.13117981199999998,12.15,1997,OUT046,Tier 1,Small,Supermarket Type1
6473,Low Fat,38.5822,353.5398,FOOD,0.012737719,6.32,1999,OUT049,Tier 1,Medium,Supermarket Type1
6474,Regular,63.4194,1547.985,FOOD,0.159165324,17.25,2004,OUT035,Tier 2,Small,Supermarket Type1
6475,Low Fat,121.744,2277.036,FOOD,0.12201574400000001,7.72,2009,OUT018,Tier 3,Medium,Supermarket Type2
6476,Regular,120.64399999999999,3475.4759999999997,FOOD,0.068091318,18.85,2002,OUT045,Tier 2,Medium,Supermarket Type1
6477,Low Fat,175.137,2822.992,FOOD,0.067314073,19.7,2007,OUT017,Tier 2,Medium,Supermarket Type1
6478,Regular,40.5454,1216.4166,FOOD,0.041249072000000005,14.5,1997,OUT046,Tier 1,Small,Supermarket Type1
6479,Low Fat,116.6834,3570.6854,FOOD,0.174340475,17.7,2004,OUT035,Tier 2,Small,Supermarket Type1
6480,Regular,113.7202,3263.0858,FOOD,0.11454343,15.7,2004,OUT035,Tier 2,Small,Supermarket Type1
6481,Low Fat,159.792,2716.4640000000004,FOOD,0.029693277,9.695,2009,OUT018,Tier 3,Medium,Supermarket Type2
6482,Regular,224.1772,3558.0352,FOOD,0.107057186,11.8,1997,OUT046,Tier 1,Small,Supermarket Type1
6483,Low Fat,183.6924,555.2772,FOOD,0.009921107,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6484,Low Fat,260.991,7100.757,Non-Consumable,0.031583053,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6485,Low Fat,116.8492,2664.5316,Non-Consumable,0.097043739,15.2,2004,OUT035,Tier 2,Small,Supermarket Type1
6486,Regular,170.8422,1724.422,FOOD,0.046762633,8.77,2004,OUT035,Tier 2,Small,Supermarket Type1
6487,Low Fat,88.5198,1308.297,FOOD,0.064909488,19.7,2004,OUT035,Tier 2,Small,Supermarket Type1
6488,Low Fat,235.5248,4740.496,Non-Consumable,0.011305478999999998,10.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
6489,Regular,146.2786,433.4358,FOOD,0.06595278007399345,15.1,1998,OUT010,Tier 3,Medium,Grocery Store
6490,Regular,200.5742,2388.8904,FOOD,0.053576661,5.405,1987,OUT013,Tier 3,High,Supermarket Type1
6491,Regular,81.0276,1868.2348,FOOD,0.150947728,20.35,1987,OUT013,Tier 3,High,Supermarket Type1
6492,Low Fat,149.605,449.415,FOOD,0.10818157,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6493,Regular,262.0252,4459.5284,FOOD,0.038749536,5.785,2004,OUT035,Tier 2,Small,Supermarket Type1
6494,Low Fat,185.3924,370.1848,Drinks,0.113790879,11.8,2009,OUT018,Tier 3,Medium,Supermarket Type2
6495,Low Fat,47.1402,1516.0266,FOOD,0.065313024,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6496,Low Fat,127.102,253.00400000000002,FOOD,0.06595278007399345,12.5,2007,OUT017,Tier 2,Medium,Supermarket Type1
6497,Regular,45.6086,1025.9978,Drinks,0.152813518,6.11,2007,OUT017,Tier 2,Medium,Supermarket Type1
6498,Low Fat,58.2562,592.562,Non-Consumable,0.044771473,7.105,1987,OUT013,Tier 3,High,Supermarket Type1
6499,Low Fat,50.3324,675.1212,FOOD,0.09808323099999999,8.5,2002,OUT045,Tier 2,Medium,Supermarket Type1
6500,Regular,100.0384,1970.7679999999998,FOOD,0.06121901,16.7,2007,OUT017,Tier 2,Medium,Supermarket Type1
6501,Regular,138.6838,2950.1598,FOOD,0.047073322,17.1,2007,OUT017,Tier 2,Medium,Supermarket Type1
6502,Low Fat,39.5138,568.5932,FOOD,0.029953313999999998,8.325,2007,OUT017,Tier 2,Medium,Supermarket Type1
6503,Low Fat,55.1956,1255.6988,FOOD,0.06595278007399345,15.85,1987,OUT013,Tier 3,High,Supermarket Type1
6504,Low Fat,153.934,153.134,Non-Consumable,0.040520754,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6505,Low Fat,190.3504,1917.504,FOOD,0.052554508,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6506,Low Fat,252.7698,5834.4054,FOOD,0.018514652,12.15,2007,OUT017,Tier 2,Medium,Supermarket Type1
6507,Low Fat,37.2506,493.3578,FOOD,0.07871426,15.85,2002,OUT045,Tier 2,Medium,Supermarket Type1
6508,Low Fat,83.5566,1860.2452,FOOD,0.054197299000000004,17.1,2004,OUT035,Tier 2,Small,Supermarket Type1
6509,Low Fat,144.847,2433.499,FOOD,0.103442268,15.5,1997,OUT046,Tier 1,Small,Supermarket Type1
6510,Low Fat,172.3106,3251.1014,Drinks,0.095360186,14.15,2004,OUT035,Tier 2,Small,Supermarket Type1
6511,Low Fat,149.1734,4454.202,FOOD,0.053031857,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6512,Low Fat,127.6652,2841.6344,Drinks,0.013990601,6.865,2004,OUT035,Tier 2,Small,Supermarket Type1
6513,Regular,183.1292,6385.022,FOOD,0.066237024,16.5,2004,OUT035,Tier 2,Small,Supermarket Type1
6514,Low Fat,159.4604,2376.906,Non-Consumable,0.089761211,14.5,2004,OUT035,Tier 2,Small,Supermarket Type1
6515,Regular,110.2544,1677.816,FOOD,0.01863822,19.35,2009,OUT018,Tier 3,Medium,Supermarket Type2
6516,Low Fat,192.1478,1937.4779999999998,Non-Consumable,0.016176344,8.51,2009,OUT018,Tier 3,Medium,Supermarket Type2
6517,Low Fat,147.0734,296.9468,FOOD,0.089196394,6.65,1998,OUT010,Tier 3,Medium,Grocery Store
6518,Low Fat,252.6066,2259.0594,Non-Consumable,0.092782895,7.39,1997,OUT046,Tier 1,Small,Supermarket Type1
6519,Low Fat,130.3284,2504.7396,FOOD,0.0358031,10.895,1999,OUT049,Tier 1,Medium,Supermarket Type1
6520,Regular,170.5422,2069.3064,FOOD,0.028271345,8.63,2004,OUT035,Tier 2,Small,Supermarket Type1
6521,Low Fat,92.5436,1701.7848,FOOD,0.043238822,7.75,1997,OUT046,Tier 1,Small,Supermarket Type1
6522,Low Fat,62.8826,710.4086,FOOD,0.037955309,12.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
6523,Low Fat,194.3452,4502.1396,FOOD,0.08918608300000001,18.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
6524,Low Fat,88.5856,703.0848,FOOD,0.044566659,19.85,1999,OUT049,Tier 1,Medium,Supermarket Type1
6525,Low Fat,195.8136,2138.5496,FOOD,0.028638276,9.3,2009,OUT018,Tier 3,Medium,Supermarket Type2
6526,Regular,237.3564,2145.2076,FOOD,0.057762300999999995,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6527,Low Fat,55.6614,331.5684,Drinks,0.075711199,5.98,2002,OUT045,Tier 2,Medium,Supermarket Type1
6528,Low Fat,82.1592,412.796,FOOD,0.027767577,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6529,Low Fat,82.925,1165.15,Drinks,0.049865399000000005,7.02,1997,OUT046,Tier 1,Small,Supermarket Type1
6530,Low Fat,76.7986,1324.2762,FOOD,0.052061483,7.72,1999,OUT049,Tier 1,Medium,Supermarket Type1
6531,Regular,45.6086,356.8688,FOOD,0.09638705300000001,5.925,1987,OUT013,Tier 3,High,Supermarket Type1
6532,Regular,224.8404,3600.6464,FOOD,0.128176489,9.695,1987,OUT013,Tier 3,High,Supermarket Type1
6533,Low Fat,122.3414,243.6828,Non-Consumable,0.064110725,12.6,1997,OUT046,Tier 1,Small,Supermarket Type1
6534,Regular,112.1518,1821.6288,FOOD,0.035561344,15.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
6535,Regular,180.9976,4165.2448,FOOD,0.119647957,16.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
6536,Regular,88.2514,88.5514,FOOD,0.238831875,18.0,1998,OUT010,Tier 3,Medium,Grocery Store
6537,Regular,190.4846,8789.8916,FOOD,0.07567633900000001,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6538,Low Fat,104.6306,1149.8366,FOOD,0.021416681,20.85,2009,OUT018,Tier 3,Medium,Supermarket Type2
6539,Low Fat,151.0392,3281.0624,Non-Consumable,0.024766802,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6540,Regular,230.201,5742.525,FOOD,0.07069172900000001,18.7,1997,OUT046,Tier 1,Small,Supermarket Type1
6541,Regular,228.0352,10306.584,FOOD,0.030693309,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6542,Low Fat,133.3284,263.6568,FOOD,0.055671582000000004,18.85,2007,OUT017,Tier 2,Medium,Supermarket Type1
6543,Low Fat,186.924,2237.0879999999997,FOOD,0.040507228,11.65,2004,OUT035,Tier 2,Small,Supermarket Type1
6544,Low Fat,93.11200000000001,932.12,Non-Consumable,0.035626319,16.5,1987,OUT013,Tier 3,High,Supermarket Type1
6545,Low Fat,128.1994,2184.4898,FOOD,0.143688905,15.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
6546,Regular,173.2396,3139.9128,FOOD,0.10654288599999999,12.3,2002,OUT045,Tier 2,Medium,Supermarket Type1
6547,Regular,231.83,466.06,FOOD,0.208662546,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6548,Low Fat,56.6272,447.4176,FOOD,0.024107056,10.65,2007,OUT017,Tier 2,Medium,Supermarket Type1
6549,Low Fat,102.499,2063.98,FOOD,0.104058452,16.2,2007,OUT017,Tier 2,Medium,Supermarket Type1
6550,Regular,48.2376,527.3136,FOOD,0.048403392,10.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
6551,Regular,92.81200000000001,2609.936,FOOD,0.026391402999999997,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6552,Regular,123.4072,2082.6224,FOOD,0.031007381,7.55,2002,OUT045,Tier 2,Medium,Supermarket Type1
6553,Low Fat,104.728,2450.144,FOOD,0.150672399,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6554,Regular,179.46599999999998,3775.086,FOOD,0.149598628,13.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
6555,Low Fat,44.5086,713.7376,FOOD,0.077290355,16.0,2007,OUT017,Tier 2,Medium,Supermarket Type1
6556,Regular,103.0016,202.4032,FOOD,0.078758649,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6557,Low Fat,90.7488,2263.72,FOOD,0.036359891,16.85,1987,OUT013,Tier 3,High,Supermarket Type1
6558,Low Fat,49.9692,837.5764,FOOD,0.046747070999999994,8.185,2007,OUT017,Tier 2,Medium,Supermarket Type1
6559,Low Fat,125.9362,1635.8706,Drinks,0.06595278007399345,19.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
6560,Low Fat,189.7214,5841.0634,Non-Consumable,0.041865848,10.8,1997,OUT046,Tier 1,Small,Supermarket Type1
6561,Regular,172.5764,1030.6584,FOOD,0.031713126,12.6,2007,OUT017,Tier 2,Medium,Supermarket Type1
6562,Low Fat,216.885,6275.165,FOOD,0.07044068,16.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
6563,Low Fat,185.0898,1870.898,FOOD,0.006087409,13.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
6564,Regular,162.2578,3690.5294,FOOD,0.035456465,14.85,2007,OUT017,Tier 2,Medium,Supermarket Type1
6565,Low Fat,150.3734,296.9468,FOOD,0.142107998,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6566,Regular,58.022,898.83,FOOD,0.030064132,13.0,1987,OUT013,Tier 3,High,Supermarket Type1
6567,Low Fat,146.9444,1596.5884,Drinks,0.029781362999999998,12.1,1997,OUT046,Tier 1,Small,Supermarket Type1
6568,Low Fat,245.4118,6669.3186,FOOD,0.056387854,11.3,1987,OUT013,Tier 3,High,Supermarket Type1
6569,Low Fat,245.4144,7105.4176,FOOD,0.038653608,10.0,1987,OUT013,Tier 3,High,Supermarket Type1
6570,Low Fat,121.0756,1696.4584,FOOD,0.083172413,20.6,2002,OUT045,Tier 2,Medium,Supermarket Type1
6571,Regular,86.054,1384.864,FOOD,0.020565921,11.5,2004,OUT035,Tier 2,Small,Supermarket Type1
6572,Low Fat,114.8492,1390.1904,Non-Consumable,0.008609602,11.8,2007,OUT017,Tier 2,Medium,Supermarket Type1
6573,Low Fat,177.037,176.437,FOOD,0.121180705,8.895,1998,OUT010,Tier 3,Medium,Grocery Store
6574,Low Fat,104.0964,1788.3388,FOOD,0.174703862,9.3,2002,OUT045,Tier 2,Medium,Supermarket Type1
6575,Regular,177.037,4587.362,FOOD,0.12780038800000001,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6576,Low Fat,171.8422,1034.6532,Non-Consumable,0.296713665,19.1,1998,OUT010,Tier 3,Medium,Grocery Store
6577,Low Fat,94.9094,761.6752,Non-Consumable,0.018125948,17.85,2007,OUT017,Tier 2,Medium,Supermarket Type1
6578,Low Fat,94.1436,1418.154,FOOD,0.029859711,6.445,2007,OUT017,Tier 2,Medium,Supermarket Type1
6579,Low Fat,53.5324,415.4592,FOOD,0.116203156,12.65,1998,OUT010,Tier 3,Medium,Grocery Store
6580,Low Fat,157.8604,3803.0496,Non-Consumable,0.09264951,13.15,2004,OUT035,Tier 2,Small,Supermarket Type1
6581,Low Fat,121.7414,365.5242,FOOD,0.081197035,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6582,Low Fat,61.9168,767.0016,Drinks,0.049070182999999996,15.0,2004,OUT035,Tier 2,Small,Supermarket Type1
6583,Low Fat,151.9024,1669.8264,FOOD,0.131394793,11.65,1987,OUT013,Tier 3,High,Supermarket Type1
6584,Regular,152.2366,151.1366,FOOD,0.06595278007399345,20.1,1998,OUT010,Tier 3,Medium,Grocery Store
6585,Low Fat,102.9016,1922.8304,FOOD,0.06595278007399345,17.35,1997,OUT046,Tier 1,Small,Supermarket Type1
6586,Low Fat,95.0094,1713.7692,FOOD,0.022526293,18.1,2007,OUT017,Tier 2,Medium,Supermarket Type1
6587,Low Fat,51.3324,311.5944,FOOD,0.16383895099999998,8.5,1998,OUT010,Tier 3,Medium,Grocery Store
6588,Low Fat,56.1956,1364.89,FOOD,0.11349714,14.1,2002,OUT045,Tier 2,Medium,Supermarket Type1
6589,Regular,126.2704,2002.7264,FOOD,0.09418548300000001,11.8,2007,OUT017,Tier 2,Medium,Supermarket Type1
6590,Low Fat,155.0998,3691.1952,FOOD,0.14113846,6.035,1987,OUT013,Tier 3,High,Supermarket Type1
6591,Low Fat,113.2834,575.9169999999999,FOOD,0.164006137,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6592,Low Fat,168.4448,170.4448,Non-Consumable,0.17314115,12.5,1998,OUT010,Tier 3,Medium,Grocery Store
6593,Low Fat,116.8808,820.2656,FOOD,0.039555016,20.85,2004,OUT035,Tier 2,Small,Supermarket Type1
6594,Regular,162.6526,4275.7676,FOOD,0.037580877,14.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
6595,Low Fat,92.412,1304.968,Drinks,0.035064318,17.25,1997,OUT046,Tier 1,Small,Supermarket Type1
6596,Low Fat,129.2626,1705.1138,Non-Consumable,0.017678008000000002,11.5,2002,OUT045,Tier 2,Medium,Supermarket Type1
6597,Low Fat,93.2462,1480.7392,FOOD,0.041986639000000006,6.675,1999,OUT049,Tier 1,Medium,Supermarket Type1
6598,Low Fat,90.3172,1338.2579999999998,FOOD,0.130955811,5.8,1997,OUT046,Tier 1,Small,Supermarket Type1
6599,Low Fat,208.4954,6251.861999999999,FOOD,0.026492726,8.895,2007,OUT017,Tier 2,Medium,Supermarket Type1
6600,Low Fat,32.9216,588.5672,Non-Consumable,0.185130961,7.67,1999,OUT049,Tier 1,Medium,Supermarket Type1
6601,Low Fat,106.12799999999999,319.584,FOOD,0.026934673,10.895,2002,OUT045,Tier 2,Medium,Supermarket Type1
6602,Low Fat,148.2392,1491.392,Drinks,0.06595278007399345,8.21,2002,OUT045,Tier 2,Medium,Supermarket Type1
6603,Low Fat,107.12799999999999,958.752,Drinks,0.023866079,8.575,1987,OUT013,Tier 3,High,Supermarket Type1
6604,Low Fat,93.1436,1418.154,FOOD,0.043414959,7.75,2009,OUT018,Tier 3,Medium,Supermarket Type2
6605,Low Fat,41.876999999999995,1125.202,Drinks,0.030554947000000002,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6606,Low Fat,190.6846,9554.23,Drinks,0.023463124,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6607,Regular,197.2426,2966.139,FOOD,0.033951827000000004,12.35,2007,OUT017,Tier 2,Medium,Supermarket Type1
6608,Low Fat,117.1834,691.1004,FOOD,0.174228338,17.7,1987,OUT013,Tier 3,High,Supermarket Type1
6609,Low Fat,151.0682,1829.6184,Drinks,0.027169588999999997,8.52,2009,OUT018,Tier 3,Medium,Supermarket Type2
6610,Low Fat,43.3086,758.3462,Non-Consumable,0.16306529999999997,18.2,2004,OUT035,Tier 2,Small,Supermarket Type1
6611,Low Fat,73.0696,223.7088,Drinks,0.058444175999999994,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6612,Low Fat,225.9404,1350.2424,FOOD,0.057049301,16.0,2004,OUT035,Tier 2,Small,Supermarket Type1
6613,Regular,115.0518,1366.2216,FOOD,0.032960823,8.63,1999,OUT049,Tier 1,Medium,Supermarket Type1
6614,Regular,40.7138,406.13800000000003,FOOD,0.06595278007399345,10.8,2007,OUT017,Tier 2,Medium,Supermarket Type1
6615,Low Fat,192.5504,2109.2544,FOOD,0.053025370999999995,18.75,2009,OUT018,Tier 3,Medium,Supermarket Type2
6616,Low Fat,161.9552,2111.9176,FOOD,0.096306016,5.78,1987,OUT013,Tier 3,High,Supermarket Type1
6617,Regular,90.7172,1338.2579999999998,FOOD,0.014762987,13.8,2002,OUT045,Tier 2,Medium,Supermarket Type1
6618,Regular,184.72400000000002,1677.816,FOOD,0.067446626,17.75,1987,OUT013,Tier 3,High,Supermarket Type1
6619,Regular,194.68200000000002,2316.984,FOOD,0.042173667000000005,11.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
6620,Low Fat,117.6492,1158.492,Non-Consumable,0.008578539,11.8,2002,OUT045,Tier 2,Medium,Supermarket Type1
6621,Low Fat,140.5496,2681.8424,Non-Consumable,0.056155909000000004,15.1,2007,OUT017,Tier 2,Medium,Supermarket Type1
6622,Low Fat,116.6834,460.7336,FOOD,0.305305397,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6623,Regular,122.0388,1609.9044,Drinks,0.11257118699999999,8.85,1987,OUT013,Tier 3,High,Supermarket Type1
6624,Low Fat,174.5054,2626.5809999999997,Non-Consumable,0.083221904,12.6,2007,OUT017,Tier 2,Medium,Supermarket Type1
6625,Regular,75.8012,1138.518,FOOD,0.064195136,13.8,2004,OUT035,Tier 2,Small,Supermarket Type1
6626,Regular,188.653,3605.3070000000002,Drinks,0.0070552919999999995,6.115,1999,OUT049,Tier 1,Medium,Supermarket Type1
6627,Low Fat,170.3764,343.5528,Drinks,0.070703828,17.25,1998,OUT010,Tier 3,Medium,Grocery Store
6628,Low Fat,142.047,2719.7929999999997,FOOD,0.102941345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6629,Regular,150.7366,2418.1856,FOOD,0.009887927,6.26,2002,OUT045,Tier 2,Medium,Supermarket Type1
6630,Low Fat,86.25399999999999,173.108,FOOD,0.101231721,13.5,1998,OUT010,Tier 3,Medium,Grocery Store
6631,Low Fat,90.1514,442.75699999999995,Non-Consumable,0.069112952,19.6,1998,OUT010,Tier 3,Medium,Grocery Store
6632,Regular,263.7884,1324.942,FOOD,0.138846289,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6633,Low Fat,126.3704,3880.2824,FOOD,0.171050595,11.5,2004,OUT035,Tier 2,Small,Supermarket Type1
6634,Low Fat,54.9614,552.614,Drinks,0.06595278007399345,14.65,1999,OUT049,Tier 1,Medium,Supermarket Type1
6635,Low Fat,102.8016,1012.0160000000001,FOOD,0.005496816,8.89,2009,OUT018,Tier 3,Medium,Supermarket Type2
6636,Low Fat,154.2972,1090.5804,Non-Consumable,0.033259081,8.02,1998,OUT010,Tier 3,Medium,Grocery Store
6637,Regular,183.3292,2006.7212,FOOD,0.09209592400000001,18.7,2007,OUT017,Tier 2,Medium,Supermarket Type1
6638,Low Fat,89.7146,547.2876,FOOD,0.015295536,7.405,1999,OUT049,Tier 1,Medium,Supermarket Type1
6639,Low Fat,148.4418,2354.2688,FOOD,0.043526599000000006,5.98,1987,OUT013,Tier 3,High,Supermarket Type1
6640,Regular,209.7586,5487.5236,FOOD,0.049435598,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
6641,Low Fat,149.5366,604.5464,FOOD,0.027610698,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6642,Low Fat,48.7034,680.4476,Non-Consumable,0.012141036000000001,15.2,2002,OUT045,Tier 2,Medium,Supermarket Type1
6643,Low Fat,146.3444,3773.7544,Drinks,0.029949818,12.1,2007,OUT017,Tier 2,Medium,Supermarket Type1
6644,Low Fat,52.1008,50.6008,FOOD,0.053939315,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6645,Regular,161.5578,4653.2762,FOOD,0.06595278007399345,9.285,1997,OUT046,Tier 1,Small,Supermarket Type1
6646,Regular,192.282,386.164,FOOD,0.073541072,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
6647,Low Fat,188.453,379.506,FOOD,0.199935881,8.155,1998,OUT010,Tier 3,Medium,Grocery Store
6648,Low Fat,89.4172,1159.8236,FOOD,0.04303334599999999,9.3,1999,OUT049,Tier 1,Medium,Supermarket Type1
6649,Low Fat,117.4492,3243.7776,Drinks,0.034570357,13.85,1997,OUT046,Tier 1,Small,Supermarket Type1
6650,Regular,65.7168,1086.5856,FOOD,0.054739692,16.7,2002,OUT045,Tier 2,Medium,Supermarket Type1
6651,Regular,105.8648,1973.4312,FOOD,0.105471384,11.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
6652,Regular,117.2782,715.0692,FOOD,0.042610897,16.7,2004,OUT035,Tier 2,Small,Supermarket Type1
6653,Low Fat,124.5362,1132.5258,Non-Consumable,0.126758324,17.0,2009,OUT018,Tier 3,Medium,Supermarket Type2
6654,Low Fat,228.372,4527.44,FOOD,0.042524835,7.365,1987,OUT013,Tier 3,High,Supermarket Type1
6655,Low Fat,207.2638,5383.6588,FOOD,0.07381378799999999,16.5,2004,OUT035,Tier 2,Small,Supermarket Type1
6656,Low Fat,245.7802,245.6802,Drinks,0.097251621,13.8,1998,OUT010,Tier 3,Medium,Grocery Store
6657,Low Fat,171.3422,862.211,FOOD,0.014008751000000002,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
